agent_id,신규여부,성별,연령,자산,진입일,초기보유종목수,초기총자산,모드_disposition_strength,모드_overconfidence,모드_lottery_preference,모드_herd_sensitivity
2355,신규,남성,30대,1천만원이하,2020-03-03,0,3512983,natural,natural,natural,natural
2356,기존,남성,30대,1억원이하,2020-03-02,7,31903563,natural,natural,natural,natural
2357,신규,여성,20대이하,1천만원이하,2020-07-22,0,8145161,natural,natural,natural,natural
2358,기존,여성,50대,3천만원이하,2020-03-02,6,23064250,natural,natural,natural,natural
2359,신규,여성,30대,1천만원이하,2020-10-19,0,1391981,natural,natural,natural,natural
2360,기존,여성,30대,1천만원이하,2020-03-02,4,6885460,natural,natural,natural,natural
2361,기존,여성,30대,1천만원이하,2020-03-02,2,2481087,natural,natural,natural,natural
2362,기존,남성,60대이상,1억원초과,2020-03-02,16,221589208,natural,natural,natural,natural
2363,신규,남성,30대,1천만원이하,2020-10-07,0,4321681,natural,natural,natural,natural
2364,기존,남성,50대,1천만원이하,2020-03-02,3,6826469,natural,natural,natural,natural
2365,기존,남성,40대,1억원이하,2020-03-02,10,74120087,natural,natural,natural,natural
2366,신규,남성,40대,1억원이하,2020-03-12,0,60025768,natural,natural,natural,natural
2367,기존,남성,40대,1천만원이하,2020-03-02,2,8358963,natural,natural,natural,natural
2368,신규,남성,20대이하,3천만원이하,2020-10-08,0,29640267,natural,natural,natural,natural
2369,기존,남성,30대,1천만원이하,2020-03-02,2,3701731,natural,natural,natural,natural
2370,신규,남성,50대,1천만원이하,2020-03-27,0,4868330,natural,natural,natural,natural
2371,기존,남성,50대,3천만원이하,2020-03-02,9,27432188,natural,natural,natural,natural
2372,신규,남성,40대,1억원이하,2020-10-14,0,30490162,natural,natural,natural,natural
2373,기존,남성,50대,3천만원이하,2020-03-02,9,23271323,natural,natural,natural,natural
2374,기존,여성,40대,1천만원이하,2020-03-02,3,5461006,natural,natural,natural,natural
2375,기존,남성,30대,1천만원이하,2020-03-02,1,9441834,natural,natural,natural,natural
2376,기존,남성,40대,1천만원이하,2020-03-02,2,2677901,natural,natural,natural,natural
2377,기존,남성,40대,3천만원이하,2020-03-02,7,11571122,natural,natural,natural,natural
2378,기존,남성,40대,1천만원이하,2020-03-02,2,3082364,natural,natural,natural,natural
2379,신규,여성,20대이하,1천만원이하,2020-09-28,0,2916877,natural,natural,natural,natural
2380,기존,여성,40대,3천만원이하,2020-03-02,3,24771389,natural,natural,natural,natural
2381,기존,남성,50대,3천만원이하,2020-03-02,2,18620430,natural,natural,natural,natural
2382,기존,여성,30대,1천만원이하,2020-03-02,1,1366554,natural,natural,natural,natural
2383,기존,남성,40대,1천만원이하,2020-03-02,2,7158541,natural,natural,natural,natural
2384,기존,남성,60대이상,1억원이하,2020-03-02,17,51393418,natural,natural,natural,natural
2385,기존,여성,60대이상,1천만원이하,2020-03-02,3,7063379,natural,natural,natural,natural
2386,신규,여성,20대이하,1천만원이하,2020-08-19,0,3561513,natural,natural,natural,natural
2387,기존,여성,50대,1억원초과,2020-03-02,16,122497650,natural,natural,natural,natural
2388,기존,남성,30대,1천만원이하,2020-03-02,2,5693116,natural,natural,natural,natural
2389,기존,남성,50대,3천만원이하,2020-03-02,5,13675011,natural,natural,natural,natural
2390,기존,남성,50대,1억원초과,2020-03-02,18,156413656,natural,natural,natural,natural
2391,기존,남성,50대,3천만원이하,2020-03-02,5,29700498,natural,natural,natural,natural
2392,기존,남성,60대이상,3천만원이하,2020-03-02,5,20969199,natural,natural,natural,natural
2393,신규,여성,40대,1억원이하,2020-06-22,0,43815056,natural,natural,natural,natural
2394,신규,여성,50대,1천만원이하,2020-10-29,0,6648302,natural,natural,natural,natural
2395,신규,여성,50대,1억원초과,2020-03-31,0,181151530,natural,natural,natural,natural
2396,기존,남성,30대,1천만원이하,2020-03-02,1,4136276,natural,natural,natural,natural
2397,신규,남성,20대이하,1억원이하,2020-10-21,0,88392514,natural,natural,natural,natural
2398,신규,여성,30대,1천만원이하,2020-03-30,0,2044955,natural,natural,natural,natural
2399,기존,남성,50대,1억원이하,2020-03-02,8,76345723,natural,natural,natural,natural
2400,기존,남성,60대이상,1천만원이하,2020-03-02,2,5489533,natural,natural,natural,natural
2401,신규,여성,20대이하,1천만원이하,2020-03-18,0,9180350,natural,natural,natural,natural
2402,기존,여성,50대,1억원이하,2020-03-02,13,54388782,natural,natural,natural,natural
2403,신규,여성,50대,1천만원이하,2020-04-01,0,8378270,natural,natural,natural,natural
2404,신규,남성,30대,1천만원이하,2020-03-11,0,7226498,natural,natural,natural,natural
2405,기존,여성,30대,1천만원이하,2020-03-02,2,9775427,natural,natural,natural,natural
2406,신규,남성,30대,1천만원이하,2020-10-16,0,8443913,natural,natural,natural,natural
2407,신규,여성,20대이하,1천만원이하,2020-03-27,0,9709474,natural,natural,natural,natural
2408,기존,남성,20대이하,1억원초과,2020-03-02,12,179898999,natural,natural,natural,natural
2409,신규,여성,30대,1천만원이하,2020-08-27,0,6968273,natural,natural,natural,natural
2410,신규,남성,50대,1천만원이하,2020-04-13,0,8570663,natural,natural,natural,natural
2411,기존,남성,40대,1억원이하,2020-03-02,10,86596489,natural,natural,natural,natural
2412,기존,남성,50대,1억원초과,2020-03-02,14,219380091,natural,natural,natural,natural
2413,기존,여성,60대이상,3천만원이하,2020-03-02,7,23736408,natural,natural,natural,natural
2414,기존,남성,30대,1억원초과,2020-03-02,17,223569174,natural,natural,natural,natural
2415,기존,남성,50대,1천만원이하,2020-03-02,3,5933291,natural,natural,natural,natural
2416,기존,남성,20대이하,1천만원이하,2020-03-02,5,9901239,natural,natural,natural,natural
2417,기존,남성,50대,1천만원이하,2020-03-02,3,4076342,natural,natural,natural,natural
2418,신규,남성,30대,1천만원이하,2020-05-13,0,9389120,natural,natural,natural,natural
2419,기존,남성,40대,1천만원이하,2020-03-02,2,2770997,natural,natural,natural,natural
2420,기존,남성,40대,1억원초과,2020-03-02,14,267268231,natural,natural,natural,natural
2421,기존,여성,40대,3천만원이하,2020-03-02,6,14951822,natural,natural,natural,natural
2422,기존,여성,60대이상,3천만원이하,2020-03-02,11,26893124,natural,natural,natural,natural
2423,기존,남성,40대,1천만원이하,2020-03-02,2,7915119,natural,natural,natural,natural
2424,기존,남성,40대,1천만원이하,2020-03-02,4,3737671,natural,natural,natural,natural
2425,기존,여성,30대,1천만원이하,2020-03-02,2,4104320,natural,natural,natural,natural
2426,기존,남성,50대,1천만원이하,2020-03-02,4,5069176,natural,natural,natural,natural
2427,기존,여성,50대,1천만원이하,2020-03-02,3,3704377,natural,natural,natural,natural
2428,기존,남성,30대,1천만원이하,2020-03-02,2,4109074,natural,natural,natural,natural
2429,기존,남성,40대,1천만원이하,2020-03-02,3,1740960,natural,natural,natural,natural
2430,기존,남성,30대,1천만원이하,2020-03-02,3,5388419,natural,natural,natural,natural
2431,기존,남성,60대이상,1억원이하,2020-03-02,7,52675098,natural,natural,natural,natural
2432,기존,남성,40대,1천만원이하,2020-03-02,2,1205892,natural,natural,natural,natural
2433,기존,남성,30대,1천만원이하,2020-03-02,2,8024936,natural,natural,natural,natural
2434,기존,남성,60대이상,3천만원이하,2020-03-02,9,11396807,natural,natural,natural,natural
2435,신규,남성,20대이하,1억원이하,2020-10-13,0,97301331,natural,natural,natural,natural
2436,기존,여성,40대,1천만원이하,2020-03-02,3,5001095,natural,natural,natural,natural
2437,기존,남성,50대,1천만원이하,2020-03-02,4,7693323,natural,natural,natural,natural
2438,기존,남성,40대,3천만원이하,2020-03-02,5,28369388,natural,natural,natural,natural
2439,기존,남성,30대,3천만원이하,2020-03-02,9,17584890,natural,natural,natural,natural
2440,기존,남성,50대,3천만원이하,2020-03-02,8,22072210,natural,natural,natural,natural
2441,신규,남성,60대이상,1천만원이하,2020-08-21,0,3932134,natural,natural,natural,natural
2442,기존,남성,50대,1천만원이하,2020-03-02,6,5149529,natural,natural,natural,natural
2443,신규,남성,40대,1천만원이하,2020-04-10,0,3199700,natural,natural,natural,natural
2444,기존,여성,40대,3천만원이하,2020-03-02,7,22718419,natural,natural,natural,natural
2445,신규,남성,30대,1천만원이하,2020-10-12,0,6916809,natural,natural,natural,natural
2446,기존,여성,40대,1천만원이하,2020-03-02,1,6247464,natural,natural,natural,natural
2447,기존,남성,30대,3천만원이하,2020-03-02,6,10569840,natural,natural,natural,natural
2448,기존,여성,40대,3천만원이하,2020-03-02,6,20775620,natural,natural,natural,natural
2449,신규,여성,40대,1천만원이하,2020-03-24,0,1832253,natural,natural,natural,natural
2450,신규,여성,40대,3천만원이하,2020-03-11,0,23986565,natural,natural,natural,natural
2451,신규,남성,30대,1천만원이하,2020-10-06,0,4606896,natural,natural,natural,natural
2452,기존,여성,20대이하,3천만원이하,2020-03-02,5,27652585,natural,natural,natural,natural
2453,기존,남성,20대이하,1천만원이하,2020-03-02,4,5813122,natural,natural,natural,natural
2454,신규,남성,40대,3천만원이하,2020-10-19,0,19683574,natural,natural,natural,natural
2455,기존,여성,40대,1천만원이하,2020-03-02,4,5838592,natural,natural,natural,natural
2456,신규,남성,20대이하,1억원이하,2020-10-12,0,44456809,natural,natural,natural,natural
2457,기존,여성,30대,1천만원이하,2020-03-02,4,8811568,natural,natural,natural,natural
2458,기존,여성,50대,1억원이하,2020-03-02,11,38499137,natural,natural,natural,natural
2459,기존,남성,60대이상,3천만원이하,2020-03-02,4,12165427,natural,natural,natural,natural
2460,기존,남성,50대,1억원초과,2020-03-02,7,207238809,natural,natural,natural,natural
2461,신규,남성,50대,1천만원이하,2020-10-06,0,6956138,natural,natural,natural,natural
2462,기존,남성,30대,3천만원이하,2020-03-02,5,17191542,natural,natural,natural,natural
2463,신규,여성,40대,3천만원이하,2020-10-23,0,13571198,natural,natural,natural,natural
2464,기존,여성,30대,1억원초과,2020-03-02,19,114711344,natural,natural,natural,natural
2465,기존,남성,40대,1억원이하,2020-03-02,14,48978248,natural,natural,natural,natural
2466,기존,남성,40대,1천만원이하,2020-03-02,2,1831376,natural,natural,natural,natural
2467,기존,남성,50대,1억원초과,2020-03-02,15,163988843,natural,natural,natural,natural
2468,기존,남성,40대,3천만원이하,2020-03-02,5,21163469,natural,natural,natural,natural
2469,기존,남성,30대,3천만원이하,2020-03-02,8,10119178,natural,natural,natural,natural
2470,기존,여성,60대이상,1천만원이하,2020-03-02,2,2324118,natural,natural,natural,natural
2471,신규,남성,60대이상,1천만원이하,2020-10-23,0,4301061,natural,natural,natural,natural
2472,기존,남성,60대이상,1천만원이하,2020-03-02,1,7851052,natural,natural,natural,natural
2473,기존,여성,40대,1억원이하,2020-03-02,14,30142395,natural,natural,natural,natural
2474,신규,남성,20대이하,1억원이하,2020-08-26,0,89629627,natural,natural,natural,natural
2475,신규,여성,40대,1천만원이하,2020-03-26,0,7986696,natural,natural,natural,natural
2476,기존,남성,20대이하,1천만원이하,2020-03-02,3,6287955,natural,natural,natural,natural
2477,기존,남성,50대,1억원이하,2020-03-02,9,94149884,natural,natural,natural,natural
2478,기존,여성,30대,1천만원이하,2020-03-02,2,8960255,natural,natural,natural,natural
2479,기존,여성,30대,1천만원이하,2020-03-02,1,6288854,natural,natural,natural,natural
2480,기존,여성,20대이하,1천만원이하,2020-03-02,3,5011143,natural,natural,natural,natural
2481,기존,여성,60대이상,1천만원이하,2020-03-02,2,2412722,natural,natural,natural,natural
2482,신규,남성,40대,1천만원이하,2020-08-31,0,9027678,natural,natural,natural,natural
2483,신규,남성,20대이하,1천만원이하,2020-06-16,0,7931019,natural,natural,natural,natural
2484,신규,여성,50대,3천만원이하,2020-10-07,0,20337498,natural,natural,natural,natural
2485,기존,여성,40대,1억원이하,2020-03-02,12,38465785,natural,natural,natural,natural
2486,신규,여성,40대,1천만원이하,2020-05-08,0,9465533,natural,natural,natural,natural
2487,신규,남성,30대,1천만원이하,2020-03-16,0,8354262,natural,natural,natural,natural
2488,기존,여성,30대,1천만원이하,2020-03-02,1,5167146,natural,natural,natural,natural
2489,기존,남성,30대,3천만원이하,2020-03-02,6,20600079,natural,natural,natural,natural
2490,기존,여성,60대이상,1천만원이하,2020-03-02,6,7207279,natural,natural,natural,natural
2491,신규,여성,20대이하,1억원이하,2020-03-27,0,41544343,natural,natural,natural,natural
2492,기존,여성,30대,1억원이하,2020-03-02,8,36613387,natural,natural,natural,natural
2493,기존,여성,50대,3천만원이하,2020-03-02,7,12956296,natural,natural,natural,natural
2494,신규,여성,30대,1천만원이하,2020-03-23,0,7096719,natural,natural,natural,natural
2495,기존,여성,50대,1천만원이하,2020-03-02,2,6538208,natural,natural,natural,natural
2496,기존,여성,40대,1억원이하,2020-03-02,8,58042580,natural,natural,natural,natural
2497,기존,남성,40대,1천만원이하,2020-03-02,2,3100444,natural,natural,natural,natural
2498,신규,여성,30대,1천만원이하,2020-10-08,0,2310940,natural,natural,natural,natural
2499,신규,남성,60대이상,1천만원이하,2020-10-06,0,9559982,natural,natural,natural,natural
2500,신규,여성,60대이상,3천만원이하,2020-08-14,0,20662959,natural,natural,natural,natural
2501,기존,남성,60대이상,1억원초과,2020-03-02,13,175037460,natural,natural,natural,natural
2502,기존,남성,50대,1억원초과,2020-03-02,16,248045873,natural,natural,natural,natural
2503,신규,남성,20대이하,1천만원이하,2020-04-27,0,7580956,natural,natural,natural,natural
2504,기존,남성,20대이하,1억원초과,2020-03-02,18,144272456,natural,natural,natural,natural
2505,기존,여성,30대,1천만원이하,2020-03-02,3,3409951,natural,natural,natural,natural
2506,신규,남성,30대,1억원초과,2020-10-08,0,246846673,natural,natural,natural,natural
2507,기존,남성,40대,1천만원이하,2020-03-02,2,3733639,natural,natural,natural,natural
2508,기존,남성,20대이하,1천만원이하,2020-03-02,3,7949602,natural,natural,natural,natural
2509,기존,남성,60대이상,3천만원이하,2020-03-02,6,27874750,natural,natural,natural,natural
2510,기존,남성,50대,1천만원이하,2020-03-02,1,1921015,natural,natural,natural,natural
2511,기존,남성,50대,3천만원이하,2020-03-02,10,18389827,natural,natural,natural,natural
2512,기존,남성,40대,1억원초과,2020-03-02,19,232836358,natural,natural,natural,natural
2513,기존,남성,50대,1천만원이하,2020-03-02,3,8658837,natural,natural,natural,natural
2514,신규,남성,50대,1천만원이하,2020-06-30,0,5673393,natural,natural,natural,natural
2515,기존,여성,30대,1천만원이하,2020-03-02,2,2522738,natural,natural,natural,natural
2516,기존,남성,40대,1억원초과,2020-03-02,16,198195225,natural,natural,natural,natural
2517,기존,남성,50대,1천만원이하,2020-03-02,2,2349613,natural,natural,natural,natural
2518,신규,남성,20대이하,1천만원이하,2020-07-29,0,8341973,natural,natural,natural,natural
2519,기존,남성,50대,1억원초과,2020-03-02,11,221054564,natural,natural,natural,natural
2520,기존,남성,50대,3천만원이하,2020-03-02,7,19460312,natural,natural,natural,natural
2521,기존,남성,40대,1억원이하,2020-03-02,13,87880899,natural,natural,natural,natural
2522,신규,여성,20대이하,3천만원이하,2020-03-30,0,12258768,natural,natural,natural,natural
2523,신규,남성,40대,1천만원이하,2020-10-30,0,8818902,natural,natural,natural,natural
2524,기존,남성,50대,1천만원이하,2020-03-02,3,3600377,natural,natural,natural,natural
2525,기존,여성,30대,1천만원이하,2020-03-02,2,5038436,natural,natural,natural,natural
2526,기존,남성,30대,3천만원이하,2020-03-02,6,27522052,natural,natural,natural,natural
2527,기존,남성,40대,1천만원이하,2020-03-02,3,6391516,natural,natural,natural,natural
2528,기존,여성,30대,3천만원이하,2020-03-02,5,13738589,natural,natural,natural,natural
2529,기존,남성,20대이하,3천만원이하,2020-03-02,3,17631908,natural,natural,natural,natural
2530,기존,남성,40대,1천만원이하,2020-03-02,4,2300893,natural,natural,natural,natural
2531,기존,남성,30대,1억원초과,2020-03-02,17,256394964,natural,natural,natural,natural
2532,기존,여성,60대이상,1천만원이하,2020-03-02,2,6732640,natural,natural,natural,natural
2533,기존,여성,40대,1억원이하,2020-03-02,13,34397894,natural,natural,natural,natural
2534,기존,남성,50대,1천만원이하,2020-03-02,3,9283824,natural,natural,natural,natural
2535,기존,여성,50대,1천만원이하,2020-03-02,3,1810274,natural,natural,natural,natural
2536,신규,여성,20대이하,1천만원이하,2020-06-25,0,1707861,natural,natural,natural,natural
2537,신규,여성,40대,1천만원이하,2020-07-16,0,7933524,natural,natural,natural,natural
2538,기존,남성,30대,3천만원이하,2020-03-02,3,21446229,natural,natural,natural,natural
2539,기존,남성,40대,1천만원이하,2020-03-02,3,4165567,natural,natural,natural,natural
2540,신규,남성,50대,3천만원이하,2020-03-31,0,24573453,natural,natural,natural,natural
2541,신규,남성,50대,1천만원이하,2020-06-30,0,8676950,natural,natural,natural,natural
2542,기존,여성,40대,1억원이하,2020-03-02,10,41500349,natural,natural,natural,natural
2543,기존,남성,50대,3천만원이하,2020-03-02,6,22206593,natural,natural,natural,natural
2544,기존,여성,50대,1천만원이하,2020-03-02,5,9902744,natural,natural,natural,natural
2545,신규,남성,20대이하,1천만원이하,2020-07-16,0,8520289,natural,natural,natural,natural
2546,기존,남성,60대이상,1천만원이하,2020-03-02,2,4498435,natural,natural,natural,natural
2547,기존,남성,60대이상,1천만원이하,2020-03-02,3,7288376,natural,natural,natural,natural
2548,기존,남성,30대,1천만원이하,2020-03-02,3,6429404,natural,natural,natural,natural
2549,기존,남성,50대,3천만원이하,2020-03-02,6,21720699,natural,natural,natural,natural
2550,기존,여성,40대,1천만원이하,2020-03-02,3,6694184,natural,natural,natural,natural
2551,기존,남성,20대이하,1억원이하,2020-03-02,12,84552770,natural,natural,natural,natural
2552,기존,여성,30대,3천만원이하,2020-03-02,8,17858501,natural,natural,natural,natural
2553,기존,남성,40대,1억원초과,2020-03-02,11,226187828,natural,natural,natural,natural
2554,기존,여성,20대이하,1천만원이하,2020-03-02,4,5787981,natural,natural,natural,natural
2555,신규,여성,40대,1천만원이하,2020-06-16,0,5080944,natural,natural,natural,natural
2556,신규,남성,30대,1천만원이하,2020-10-08,0,9162445,natural,natural,natural,natural
2557,기존,남성,50대,1천만원이하,2020-03-02,1,7511247,natural,natural,natural,natural
2558,신규,여성,30대,1천만원이하,2020-04-29,0,5706429,natural,natural,natural,natural
2559,기존,여성,50대,3천만원이하,2020-03-02,5,10412985,natural,natural,natural,natural
2560,기존,남성,30대,1천만원이하,2020-03-02,3,2960741,natural,natural,natural,natural
2561,신규,여성,20대이하,1천만원이하,2020-09-18,0,8709216,natural,natural,natural,natural
2562,기존,남성,40대,1천만원이하,2020-03-02,1,7871478,natural,natural,natural,natural
2563,기존,남성,60대이상,1천만원이하,2020-03-02,3,9074316,natural,natural,natural,natural
2564,기존,남성,60대이상,1천만원이하,2020-03-02,3,1630956,natural,natural,natural,natural
2565,기존,남성,60대이상,1억원이하,2020-03-02,9,61978771,natural,natural,natural,natural
2566,기존,여성,50대,3천만원이하,2020-03-02,8,25033157,natural,natural,natural,natural
2567,기존,여성,20대이하,1천만원이하,2020-03-02,4,6911547,natural,natural,natural,natural
2568,신규,남성,30대,1천만원이하,2020-10-05,0,5669124,natural,natural,natural,natural
2569,신규,여성,30대,3천만원이하,2020-03-23,0,11327393,natural,natural,natural,natural
2570,신규,남성,20대이하,1천만원이하,2020-10-15,0,1441337,natural,natural,natural,natural
2571,기존,남성,60대이상,1억원이하,2020-03-02,13,57940578,natural,natural,natural,natural
2572,기존,여성,30대,1천만원이하,2020-03-02,3,7417350,natural,natural,natural,natural
2573,기존,여성,30대,1억원이하,2020-03-02,12,68837841,natural,natural,natural,natural
2574,기존,남성,30대,1천만원이하,2020-03-02,5,9651231,natural,natural,natural,natural
2575,기존,남성,20대이하,3천만원이하,2020-03-02,11,27904649,natural,natural,natural,natural
2576,기존,남성,20대이하,1천만원이하,2020-03-02,3,9176791,natural,natural,natural,natural
2577,기존,여성,40대,3천만원이하,2020-03-02,7,11271172,natural,natural,natural,natural
2578,기존,남성,40대,1천만원이하,2020-03-02,3,2973692,natural,natural,natural,natural
2579,기존,여성,40대,1억원이하,2020-03-02,8,78398698,natural,natural,natural,natural
2580,기존,여성,20대이하,1천만원이하,2020-03-02,4,9739928,natural,natural,natural,natural
2581,신규,여성,30대,1천만원이하,2020-03-16,0,7041709,natural,natural,natural,natural
2582,신규,여성,20대이하,1천만원이하,2020-04-08,0,7796183,natural,natural,natural,natural
2583,기존,여성,40대,1억원초과,2020-03-02,15,102589290,natural,natural,natural,natural
2584,기존,여성,40대,1억원이하,2020-03-02,13,55135037,natural,natural,natural,natural
2585,기존,남성,40대,1천만원이하,2020-03-02,2,3433728,natural,natural,natural,natural
2586,기존,남성,40대,1천만원이하,2020-03-02,1,4983106,natural,natural,natural,natural
2587,기존,여성,40대,1억원이하,2020-03-02,13,61477545,natural,natural,natural,natural
2588,신규,남성,30대,1억원이하,2020-10-16,0,87173287,natural,natural,natural,natural
2589,신규,남성,30대,1천만원이하,2020-03-20,0,1208367,natural,natural,natural,natural
2590,신규,여성,40대,1천만원이하,2020-04-13,0,9040665,natural,natural,natural,natural
2591,신규,남성,20대이하,1천만원이하,2020-06-09,0,7552589,natural,natural,natural,natural
2592,기존,남성,60대이상,1억원이하,2020-03-02,9,65247304,natural,natural,natural,natural
2593,신규,남성,40대,1억원이하,2020-10-26,0,54333652,natural,natural,natural,natural
2594,기존,남성,20대이하,1천만원이하,2020-03-02,4,6556623,natural,natural,natural,natural
2595,기존,남성,40대,3천만원이하,2020-03-02,4,14707552,natural,natural,natural,natural
2596,기존,남성,30대,3천만원이하,2020-03-02,2,17610682,natural,natural,natural,natural
2597,기존,여성,50대,1천만원이하,2020-03-02,3,1771724,natural,natural,natural,natural
2598,기존,여성,30대,3천만원이하,2020-03-02,4,13495554,natural,natural,natural,natural
2599,기존,여성,40대,1억원이하,2020-03-02,13,90685606,natural,natural,natural,natural
2600,기존,남성,50대,1천만원이하,2020-03-02,4,9882180,natural,natural,natural,natural
2601,기존,남성,40대,1천만원이하,2020-03-02,2,8822569,natural,natural,natural,natural
2602,신규,남성,20대이하,3천만원이하,2020-10-28,0,12941969,natural,natural,natural,natural
2603,기존,여성,60대이상,3천만원이하,2020-03-02,6,29353388,natural,natural,natural,natural
2604,기존,남성,50대,1천만원이하,2020-03-02,2,5870706,natural,natural,natural,natural
2605,기존,여성,50대,3천만원이하,2020-03-02,7,23349932,natural,natural,natural,natural
2606,기존,남성,40대,1억원이하,2020-03-02,10,30749129,natural,natural,natural,natural
2607,신규,남성,40대,1천만원이하,2020-04-01,0,2195458,natural,natural,natural,natural
2608,기존,여성,40대,1천만원이하,2020-03-02,3,9719488,natural,natural,natural,natural
2609,기존,남성,40대,1억원초과,2020-03-02,20,125664184,natural,natural,natural,natural
2610,기존,여성,30대,1억원이하,2020-03-02,10,49871627,natural,natural,natural,natural
2611,기존,여성,40대,3천만원이하,2020-03-02,5,28740263,natural,natural,natural,natural
2612,기존,남성,40대,1억원초과,2020-03-02,14,116272618,natural,natural,natural,natural
2613,기존,여성,40대,1억원이하,2020-03-02,12,98540232,natural,natural,natural,natural
2614,기존,남성,40대,1천만원이하,2020-03-02,2,5304284,natural,natural,natural,natural
2615,신규,남성,30대,1천만원이하,2020-09-28,0,9932359,natural,natural,natural,natural
2616,기존,여성,40대,1억원초과,2020-03-02,18,245731984,natural,natural,natural,natural
2617,신규,여성,20대이하,3천만원이하,2020-10-16,0,14142123,natural,natural,natural,natural
2618,신규,남성,20대이하,1천만원이하,2020-08-07,0,1490179,natural,natural,natural,natural
2619,신규,여성,50대,1천만원이하,2020-04-24,0,2858570,natural,natural,natural,natural
2620,신규,여성,30대,1천만원이하,2020-03-24,0,3759719,natural,natural,natural,natural
2621,기존,여성,30대,1천만원이하,2020-03-02,2,1255676,natural,natural,natural,natural
2622,기존,남성,30대,1억원이하,2020-03-02,9,83441470,natural,natural,natural,natural
2623,신규,여성,40대,1천만원이하,2020-03-16,0,7055225,natural,natural,natural,natural
2624,기존,남성,30대,1천만원이하,2020-03-02,1,1893664,natural,natural,natural,natural
2625,기존,남성,30대,3천만원이하,2020-03-02,5,10600713,natural,natural,natural,natural
2626,기존,남성,40대,3천만원이하,2020-03-02,6,16489048,natural,natural,natural,natural
2627,기존,남성,60대이상,1천만원이하,2020-03-02,3,5339425,natural,natural,natural,natural
2628,신규,남성,40대,1천만원이하,2020-03-12,0,1036845,natural,natural,natural,natural
2629,신규,여성,30대,1억원이하,2020-03-12,0,99280784,natural,natural,natural,natural
2630,기존,남성,50대,1억원이하,2020-03-02,8,38146972,natural,natural,natural,natural
2631,기존,남성,50대,1억원이하,2020-03-02,6,74083810,natural,natural,natural,natural
2632,기존,남성,30대,1천만원이하,2020-03-02,2,6098504,natural,natural,natural,natural
2633,신규,여성,50대,1천만원이하,2020-10-08,0,7494533,natural,natural,natural,natural
2634,기존,여성,50대,1천만원이하,2020-03-02,3,9583080,natural,natural,natural,natural
2635,기존,남성,30대,1억원이하,2020-03-02,12,35177057,natural,natural,natural,natural
2636,기존,남성,30대,1천만원이하,2020-03-02,6,7653036,natural,natural,natural,natural
2637,기존,여성,30대,1억원초과,2020-03-02,15,278381183,natural,natural,natural,natural
2638,신규,여성,50대,1천만원이하,2020-09-03,0,4489812,natural,natural,natural,natural
2639,신규,남성,20대이하,3천만원이하,2020-03-16,0,15785600,natural,natural,natural,natural
2640,기존,남성,40대,3천만원이하,2020-03-02,10,15646730,natural,natural,natural,natural
2641,기존,여성,30대,3천만원이하,2020-03-02,4,26319122,natural,natural,natural,natural
2642,기존,여성,40대,1천만원이하,2020-03-02,2,3669325,natural,natural,natural,natural
2643,기존,여성,30대,3천만원이하,2020-03-02,4,27537530,natural,natural,natural,natural
2644,기존,여성,40대,1억원이하,2020-03-02,16,54897637,natural,natural,natural,natural
2645,기존,남성,40대,1천만원이하,2020-03-02,4,4469115,natural,natural,natural,natural
2646,신규,남성,50대,1천만원이하,2020-10-26,0,8868515,natural,natural,natural,natural
2647,기존,남성,40대,1억원이하,2020-03-02,9,37948340,natural,natural,natural,natural
2648,신규,여성,50대,3천만원이하,2020-10-29,0,25794239,natural,natural,natural,natural
2649,기존,남성,40대,1억원이하,2020-03-02,13,82698747,natural,natural,natural,natural
2650,기존,여성,40대,1천만원이하,2020-03-02,1,8462805,natural,natural,natural,natural
2651,신규,여성,20대이하,1천만원이하,2020-06-10,0,1952381,natural,natural,natural,natural
2652,기존,남성,30대,1천만원이하,2020-03-02,3,2475973,natural,natural,natural,natural
2653,기존,여성,30대,1억원이하,2020-03-02,5,90416671,natural,natural,natural,natural
2654,신규,여성,30대,3천만원이하,2020-05-14,0,23382318,natural,natural,natural,natural
2655,기존,남성,50대,1억원이하,2020-03-02,10,37772026,natural,natural,natural,natural
2656,기존,여성,60대이상,1억원이하,2020-03-02,18,93131404,natural,natural,natural,natural
2657,기존,남성,40대,1억원초과,2020-03-02,11,119902749,natural,natural,natural,natural
2658,신규,여성,30대,1천만원이하,2020-10-20,0,4103737,natural,natural,natural,natural
2659,기존,남성,60대이상,1억원초과,2020-03-02,12,288943357,natural,natural,natural,natural
2660,기존,남성,40대,1천만원이하,2020-03-02,3,2008235,natural,natural,natural,natural
2661,기존,남성,50대,1억원이하,2020-03-02,10,44666495,natural,natural,natural,natural
2662,기존,남성,50대,3천만원이하,2020-03-02,6,16091205,natural,natural,natural,natural
2663,기존,남성,40대,3천만원이하,2020-03-02,8,29506511,natural,natural,natural,natural
2664,신규,여성,30대,1천만원이하,2020-10-05,0,2674239,natural,natural,natural,natural
2665,기존,남성,30대,1억원이하,2020-03-02,7,85043061,natural,natural,natural,natural
2666,신규,여성,20대이하,1천만원이하,2020-10-12,0,3365481,natural,natural,natural,natural
2667,기존,여성,50대,3천만원이하,2020-03-02,11,16534130,natural,natural,natural,natural
2668,기존,여성,40대,1천만원이하,2020-03-02,1,2361702,natural,natural,natural,natural
